run_id,ts_start,ts_end,agent_id,agent_kind,scenario,task_id,task_kind,baseline_run,success,failure_reason,grader_results,exit_code,wall_time_sec,model,uncached_input_tokens,cached_read_tokens,cache_write_tokens,cache_write_ttl,output_tokens,billed_cost_usd,cost_source,cold_equivalent_cost_usd,cache_savings_usd,cache_read_rate,baseline_cost_usd,marginal_cost_usd,xcodebuild_calls,xcrun_calls,simctl_calls,time_to_first_xcodebuild_sec,xcodebuild_repeat_count,destination_count,destination_churn,mcp_tool_calls,tool_error_total,tool_error_mcp,tool_error_non_mcp,transcript_path,agent_output_json_path,command_log_path,mcp_tool_log_path,tool_error_log_path,tool_error_context_log_path,mcp_xcodebuild_calls,mcp_simctl_calls,time_to_first_mcp_build_sec
claude-shell_unprimed-baseline-baseline-1768976715591,2026-01-21T06:25:15.591138+00:00,2026-01-21T06:25:21.424058+00:00,claude-sonnet,claude_code_cli,shell_unprimed,baseline,baseline,True,True,,,0,5.639960050582886,claude-haiku-4-5-20251001,2,13541,5009,,4,0.023612050000000002,provider,0.040688999999999996,0.017076949999999994,0.9998523222328879,,,0,0,0,,0,0,0,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-baseline-baseline-1768976715591/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-baseline-baseline-1768976715591/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-baseline-baseline-1768976715591/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-baseline-baseline-1768976715591/tool_error_context.jsonl,0,0,
claude-shell_unprimed-hn_api_cache_ttl-trial-1768976721523,2026-01-21T06:25:21.523574+00:00,2026-01-21T06:30:35.952812+00:00,claude-sonnet,claude_code_cli,shell_unprimed,hn_api_cache_ttl,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.059}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 48.834}]",0,265.33574390411377,claude-haiku-4-5-20251001,107,646059,30148,,8475,0.4515017000000001,provider,2.065623,1.6141212999999999,0.9998344078766137,0.023612050000000002,0.4278896500000001,4,0,0,137.292702,1,2,1,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768976721523/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768976721523/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768976721523/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768976721523/tool_error_context.jsonl,0,0,
claude-shell_unprimed-hn_offline_api_refactor-trial-1768977038704,2026-01-21T06:30:38.704567+00:00,2026-01-21T06:35:06.572411+00:00,claude-sonnet,claude_code_cli,shell_unprimed,hn_offline_api_refactor,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.055}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 46.273}]",0,221.36853981018066,claude-haiku-4-5-20251001,49,593823,25825,,4851,0.52218365,provider,1.854381,1.33219735,0.9999174906377132,0.023612050000000002,0.4985716,4,0,0,71.603115,0,2,1,0,2,0,2,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768977038704/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768977038704/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768977038704/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768977038704/tool_error_context.jsonl,0,0,
claude-shell_unprimed-hn_api_cache_ttl-trial-1768977309270,2026-01-21T06:35:09.270817+00:00,2026-01-21T06:40:57.518972+00:00,claude-sonnet,claude_code_cli,shell_unprimed,hn_api_cache_ttl,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.059}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 51.245}]",0,296.7664477825165,claude-haiku-4-5-20251001,130,834605,31914,,9251,0.533038,provider,2.64297,2.109932,0.9998442619513978,0.023612050000000002,0.50942595,6,0,0,160.441032,1,2,1,0,1,0,1,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768977309270/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768977309270/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768977309270/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768977309270/tool_error_context.jsonl,0,0,
claude-shell_unprimed-smoke_build_install_launch-trial-1768977660456,2026-01-21T06:41:00.456937+00:00,2026-01-21T06:43:15.362229+00:00,claude-sonnet,claude_code_cli,shell_unprimed,smoke_build_install_launch,regression,False,True,,"[{'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.339}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.605}]",0,132.8764569759369,claude-haiku-4-5-20251001,84,333599,17250,,2309,0.37479319999999994,provider,1.035684,0.6608908000000001,0.9997482640709895,0.023612050000000002,0.35118114999999994,3,4,4,62.762175,0,1,0,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768977660456/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768977660456/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768977660456/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768977660456/tool_error_context.jsonl,0,0,
claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768977797704,2026-01-21T06:43:17.704039+00:00,2026-01-21T06:46:59.511326+00:00,claude-sonnet,claude_code_cli,shell_unprimed,feature_from_task_md_fix_tests,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.065}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 45.756}, {'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.521}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.72}]",0,173.67564296722412,claude-haiku-4-5-20251001,41,267898,14010,,2279,0.33714489999999997,provider,0.838002,0.5008571,0.999846980096216,0.023612050000000002,0.31353285,2,1,1,38.555957,0,2,1,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768977797704/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768977797704/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768977797704/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768977797704/tool_error_context.jsonl,0,0,
claude-shell_unprimed-smoke_build_install_launch-trial-1768978022358,2026-01-21T06:47:02.358915+00:00,2026-01-21T06:48:53.665079+00:00,claude-sonnet,claude_code_cli,shell_unprimed,smoke_build_install_launch,regression,False,True,,"[{'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.365}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.641}]",0,109.09006881713867,claude-haiku-4-5-20251001,77,246034,16902,,2561,0.3498616999999999,provider,0.776748,0.4268863000000001,0.9996871330415951,0.023612050000000002,0.3262496499999999,2,4,4,64.833362,0,1,0,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768978022358/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768978022358/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768978022358/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768978022358/tool_error_context.jsonl,0,0,
claude-shell_unprimed-hn_offline_api_refactor-trial-1768978133738,2026-01-21T06:48:53.738280+00:00,2026-01-21T06:53:17.259808+00:00,claude-sonnet,claude_code_cli,shell_unprimed,hn_offline_api_refactor,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.059}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 46.225}]",0,217.04638504981995,claude-haiku-4-5-20251001,84,565078,25369,,4651,0.51386415,provider,1.7652510000000001,1.2513868500000003,0.9998513700496495,0.023612050000000002,0.49025209999999997,3,0,0,101.185257,0,2,1,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768978133738/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768978133738/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768978133738/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768978133738/tool_error_context.jsonl,0,0,
claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768978400164,2026-01-21T06:53:20.164438+00:00,2026-01-21T06:57:23.590055+00:00,claude-sonnet,claude_code_cli,shell_unprimed,feature_from_task_md_fix_tests,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.053}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 46.871}, {'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.376}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.66}]",0,194.47514986991882,claude-haiku-4-5-20251001,42,308073,22216,,2236,0.22866989999999998,provider,0.957885,0.7292151,0.999863687259627,0.023612050000000002,0.20505784999999999,4,0,0,40.984803,0,2,1,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768978400164/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768978400164/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768978400164/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768978400164/tool_error_context.jsonl,0,0,
claude-shell_unprimed-hn_offline_api_refactor-trial-1768978647157,2026-01-21T06:57:27.157243+00:00,2026-01-21T07:01:36.388867+00:00,claude-sonnet,claude_code_cli,shell_unprimed,hn_offline_api_refactor,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.056}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 47.151}]",0,201.82790207862854,claude-haiku-4-5-20251001,140,401410,26333,,3639,0.29471275,provider,1.259235,0.9645222500000001,0.9996513510148176,0.023612050000000002,0.27110070000000003,3,0,0,89.499838,0,2,1,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768978647157/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768978647157/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768978647157/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768978647157/tool_error_context.jsonl,0,0,
claude-shell_unprimed-smoke_build_install_launch-trial-1768978899069,2026-01-21T07:01:39.069860+00:00,2026-01-21T07:03:25.117310+00:00,claude-sonnet,claude_code_cli,shell_unprimed,smoke_build_install_launch,regression,False,True,,"[{'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.318}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.565}]",0,104.26185297966003,claude-haiku-4-5-20251001,126,223650,12551,,2364,0.3242622499999999,provider,0.7067880000000001,0.38252575000000016,0.9994369369369369,0.023612050000000002,0.3006501999999999,2,4,4,59.341112,0,1,0,0,2,0,2,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768978899069/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768978899069/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768978899069/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768978899069/tool_error_context.jsonl,0,0,
claude-shell_unprimed-smoke_build_install_launch-trial-1768979005185,2026-01-21T07:03:25.185256+00:00,2026-01-21T07:05:05.981278+00:00,claude-sonnet,claude_code_cli,shell_unprimed,smoke_build_install_launch,regression,False,True,,"[{'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.32}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.562}]",0,98.88179993629456,claude-haiku-4-5-20251001,69,204171,12612,,1655,0.3138503,provider,0.637545,0.3236947,0.9996621621621622,0.023612050000000002,0.29023825000000003,3,4,4,60.492604,0,1,0,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768979005185/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768979005185/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768979005185/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768979005185/tool_error_context.jsonl,0,0,
claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768979106055,2026-01-21T07:05:06.055599+00:00,2026-01-21T07:08:46.451623+00:00,claude-sonnet,claude_code_cli,shell_unprimed,feature_from_task_md_fix_tests,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.066}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 44.792}, {'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.507}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.661}]",0,173.29587197303772,claude-haiku-4-5-20251001,44,265839,19616,,2015,0.35727069999999994,provider,0.827874,0.47060330000000006,0.9998345136770684,0.023612050000000002,0.33365864999999995,4,0,0,67.723422,0,2,1,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768979106055/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768979106055/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768979106055/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-feature_from_task_md_fix_tests-trial-1768979106055/tool_error_context.jsonl,0,0,
claude-shell_unprimed-hn_api_cache_ttl-trial-1768979330055,2026-01-21T07:08:50.055500+00:00,2026-01-21T07:12:57.279786+00:00,claude-sonnet,claude_code_cli,shell_unprimed,hn_api_cache_ttl,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.069}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 46.824}]",0,200.14981293678284,claude-haiku-4-5-20251001,65,642961,24729,,8782,0.58893805,provider,2.060808,1.4718699500000003,0.9998989154404332,0.023612050000000002,0.565326,2,1,1,154.841193,0,1,0,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768979330055/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768979330055/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768979330055/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768979330055/tool_error_context.jsonl,0,0,
claude-shell_unprimed-smoke_build_install_launch-trial-1768979580015,2026-01-21T07:13:00.015320+00:00,2026-01-21T07:14:52.581262+00:00,claude-sonnet,claude_code_cli,shell_unprimed,smoke_build_install_launch,regression,False,True,,"[{'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.345}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.585}]",0,110.64924693107605,claude-haiku-4-5-20251001,87,245148,11726,,2323,0.1743569,provider,0.7705500000000001,0.5961931,0.999645238240871,0.023612050000000002,0.15074485,3,5,5,67.060902,0,1,0,0,1,0,1,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768979580015/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768979580015/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768979580015/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768979580015/tool_error_context.jsonl,0,0,
claude-shell_unprimed-hn_api_cache_ttl-trial-1768979692723,2026-01-21T07:14:52.723822+00:00,2026-01-21T07:19:42.088175+00:00,claude-sonnet,claude_code_cli,shell_unprimed,hn_api_cache_ttl,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.06}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 49.109}]",0,239.97505712509155,claude-haiku-4-5-20251001,176,457905,28377,,8218,0.54310725,provider,1.497513,0.95440575,0.9996157884740908,0.023612050000000002,0.5194952,2,1,1,95.586133,0,2,1,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768979692723/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768979692723/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768979692723/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768979692723/tool_error_context.jsonl,0,0,
claude-shell_unprimed-hn_api_cache_ttl-trial-1768979984944,2026-01-21T07:19:44.944995+00:00,2026-01-21T07:26:05.533008+00:00,claude-sonnet,claude_code_cli,shell_unprimed,hn_api_cache_ttl,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.061}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 51.285}]",0,329.0428042411804,claude-haiku-4-5-20251001,110,756943,28741,,9192,0.64950365,provider,2.409039,1.75953535,0.9998546997370065,0.023612050000000002,0.6258916,5,0,0,110.706036,1,2,1,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768979984944/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768979984944/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768979984944/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768979984944/tool_error_context.jsonl,0,0,
claude-shell_unprimed-hn_api_cache_ttl-trial-1768980492778,2026-01-21T07:28:12.778704+00:00,2026-01-21T07:32:35.855651+00:00,claude-sonnet,claude_code_cli,shell_unprimed,hn_api_cache_ttl,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.051}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 47.243}]",0,215.59089398384094,claude-haiku-4-5-20251001,111,703480,26521,,8749,0.4538927499999999,provider,2.2420080000000002,1.7881152500000004,0.9998422378910475,0.023612050000000002,0.4302806999999999,3,1,1,157.677989,1,1,0,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768980492778/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768980492778/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768980492778/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768980492778/tool_error_context.jsonl,0,0,
claude-shell_unprimed-hn_api_cache_ttl-trial-1768980758800,2026-01-21T07:32:38.800637+00:00,2026-01-21T07:36:40.579184+00:00,claude-sonnet,claude_code_cli,shell_unprimed,hn_api_cache_ttl,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.06}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 47.389}]",0,194.15546989440918,claude-haiku-4-5-20251001,57,608908,24811,,8872,0.42153564999999993,provider,1.959975,1.53843935,0.9999063985614937,0.023612050000000002,0.39792359999999993,2,1,1,151.679925,0,1,0,0,0,0,0,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768980758800/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768980758800/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768980758800/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_api_cache_ttl-trial-1768980758800/tool_error_context.jsonl,0,0,
claude-shell_unprimed-smoke_build_install_launch-trial-1768981003242,2026-01-21T07:36:43.242762+00:00,2026-01-21T07:38:58.987518+00:00,claude-sonnet,claude_code_cli,shell_unprimed,smoke_build_install_launch,regression,False,True,,"[{'type': 'ios_install_check', 'ok': True, 'reason': None, 'duration_sec': 0.331}, {'type': 'ios_launch_check', 'ok': True, 'reason': None, 'duration_sec': 0.559}]",0,133.8244400024414,claude-haiku-4-5-20251001,87,247454,17010,,2118,0.3414167,provider,0.774393,0.4329763,0.9996485430696329,0.023612050000000002,0.31780465,3,4,4,,0,1,0,0,2,0,2,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768981003242/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768981003242/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768981003242/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-smoke_build_install_launch-trial-1768981003242/tool_error_context.jsonl,0,0,
claude-shell_unprimed-hn_offline_api_refactor-trial-1768981141331,2026-01-21T07:39:01.331974+00:00,2026-01-21T07:42:54.791610+00:00,claude-sonnet,claude_code_cli,shell_unprimed,hn_offline_api_refactor,capability,False,True,,"[{'type': 'git_diff_forbidden', 'ok': True, 'reason': None, 'duration_sec': 0.057}, {'type': 'ios_test_pass', 'ok': True, 'reason': None, 'duration_sec': 46.483}]",0,186.74589896202087,claude-haiku-4-5-20251001,63,654598,24843,,5358,0.54538465,provider,2.044353,1.4989683500000002,0.9999037669877998,0.023612050000000002,0.5217726,4,1,1,139.127234,1,1,0,0,1,0,1,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768981141331/transcript.txt,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768981141331/cmd_log.jsonl,,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768981141331/tool_errors.jsonl,/Users/cameroncooke/Developer/mcp_evals/runs/20260120_225600/trials/claude-shell_unprimed-hn_offline_api_refactor-trial-1768981141331/tool_error_context.jsonl,0,0,
